Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Shenyang,PM2.5,6/15/2016 18:00,2016,6,15,18,45,g/m,1 Hr,Valid
Shenyang,PM2.5,6/15/2016 19:00,2016,6,15,19,22,g/m,1 Hr,Valid
Shenyang,PM2.5,6/15/2016 20:00,2016,6,15,20,33,g/m,1 Hr,Valid
Shenyang,PM2.5,6/15/2016 21:00,2016,6,15,21,38,g/m,1 Hr,Valid
Shenyang,PM2.5,6/15/2016 22:00,2016,6,15,22,46,g/m,1 Hr,Valid
Shenyang,PM2.5,6/15/2016 23:00,2016,6,15,23,42,g/m,1 Hr,Valid
Shenyang,PM2.5,6/16/2016 0:00,2016,6,16,0,50,g/m,1 Hr,Valid
Shenyang,PM2.5,6/16/2016 1:00,2016,6,16,1,53,g/m,1 Hr,Valid
Shenyang,PM2.5,6/16/2016 2:00,2016,6,16,2,83,g/m,1 Hr,Valid
Shenyang,PM2.5,6/16/2016 3:00,2016,6,16,3,76,g/m,1 Hr,Valid
Shenyang,PM2.5,6/16/2016 4:00,2016,6,16,4,81,g/m,1 Hr,Valid
Shenyang,PM2.5,6/16/2016 5:00,2016,6,16,5,64,g/m,1 Hr,Valid
Shenyang,PM2.5,6/16/2016 6:00,2016,6,16,6,86,g/m,1 Hr,Valid
Shenyang,PM2.5,6/16/2016 7:00,2016,6,16,7,99,g/m,1 Hr,Valid
Shenyang,PM2.5,6/16/2016 8:00,2016,6,16,8,112,g/m,1 Hr,Valid
Shenyang,PM2.5,6/16/2016 9:00,2016,6,16,9,97,g/m,1 Hr,Valid
Shenyang,PM2.5,6/16/2016 10:00,2016,6,16,10,106,g/m,1 Hr,Valid
Shenyang,PM2.5,6/16/2016 11:00,2016,6,16,11,111,g/m,1 Hr,Valid
Shenyang,PM2.5,6/16/2016 12:00,2016,6,16,12,93,g/m,1 Hr,Valid
Shenyang,PM2.5,6/16/2016 13:00,2016,6,16,13,96,g/m,1 Hr,Valid
Shenyang,PM2.5,6/16/2016 14:00,2016,6,16,14,61,g/m,1 Hr,Valid
Shenyang,PM2.5,6/16/2016 15:00,2016,6,16,15,53,g/m,1 Hr,Valid
Shenyang,PM2.5,6/16/2016 16:00,2016,6,16,16,48,g/m,1 Hr,Valid
Shenyang,PM2.5,6/16/2016 17:00,2016,6,16,17,25,g/m,1 Hr,Valid
Shenyang,PM2.5,6/16/2016 18:00,2016,6,16,18,16,g/m,1 Hr,Valid
Shenyang,PM2.5,6/16/2016 19:00,2016,6,16,19,15,g/m,1 Hr,Valid
Shenyang,PM2.5,6/16/2016 20:00,2016,6,16,20,28,g/m,1 Hr,Valid
Shenyang,PM2.5,6/16/2016 21:00,2016,6,16,21,28,g/m,1 Hr,Valid
Shenyang,PM2.5,6/16/2016 22:00,2016,6,16,22,29,g/m,1 Hr,Valid
Shenyang,PM2.5,6/16/2016 23:00,2016,6,16,23,35,g/m,1 Hr,Valid
Shenyang,PM2.5,6/17/2016 0:00,2016,6,17,0,61,g/m,1 Hr,Valid
Shenyang,PM2.5,6/17/2016 1:00,2016,6,17,1,48,g/m,1 Hr,Valid
Shenyang,PM2.5,6/17/2016 2:00,2016,6,17,2,90,g/m,1 Hr,Valid
Shenyang,PM2.5,6/17/2016 3:00,2016,6,17,3,83,g/m,1 Hr,Valid
Shenyang,PM2.5,6/17/2016 4:00,2016,6,17,4,144,g/m,1 Hr,Valid
Shenyang,PM2.5,6/17/2016 5:00,2016,6,17,5,168,g/m,1 Hr,Valid
Shenyang,PM2.5,6/17/2016 6:00,2016,6,17,6,108,g/m,1 Hr,Valid
Shenyang,PM2.5,6/17/2016 7:00,2016,6,17,7,81,g/m,1 Hr,Valid
Shenyang,PM2.5,6/17/2016 8:00,2016,6,17,8,80,g/m,1 Hr,Valid
Shenyang,PM2.5,6/17/2016 9:00,2016,6,17,9,75,g/m,1 Hr,Valid
Shenyang,PM2.5,6/17/2016 10:00,2016,6,17,10,72,g/m,1 Hr,Valid
Shenyang,PM2.5,6/17/2016 11:00,2016,6,17,11,72,g/m,1 Hr,Valid
Shenyang,PM2.5,6/17/2016 12:00,2016,6,17,12,64,g/m,1 Hr,Valid
Shenyang,PM2.5,6/17/2016 13:00,2016,6,17,13,87,g/m,1 Hr,Valid
Shenyang,PM2.5,6/17/2016 14:00,2016,6,17,14,73,g/m,1 Hr,Valid
Shenyang,PM2.5,6/17/2016 15:00,2016,6,17,15,65,g/m,1 Hr,Valid
Shenyang,PM2.5,6/17/2016 16:00,2016,6,17,16,55,g/m,1 Hr,Valid
Shenyang,PM2.5,6/17/2016 17:00,2016,6,17,17,57,g/m,1 Hr,Valid
Shenyang,PM2.5,6/17/2016 18:00,2016,6,17,18,64,g/m,1 Hr,Valid
Shenyang,PM2.5,6/17/2016 19:00,2016,6,17,19,77,g/m,1 Hr,Valid
Shenyang,PM2.5,6/17/2016 20:00,2016,6,17,20,74,g/m,1 Hr,Valid
Shenyang,PM2.5,6/17/2016 21:00,2016,6,17,21,65,g/m,1 Hr,Valid
Shenyang,PM2.5,6/17/2016 22:00,2016,6,17,22,93,g/m,1 Hr,Valid
Shenyang,PM2.5,6/17/2016 23:00,2016,6,17,23,81,g/m,1 Hr,Valid
Shenyang,PM2.5,6/18/2016 0:00,2016,6,18,0,107,g/m,1 Hr,Valid
Shenyang,PM2.5,6/18/2016 1:00,2016,6,18,1,114,g/m,1 Hr,Valid
Shenyang,PM2.5,6/18/2016 2:00,2016,6,18,2,108,g/m,1 Hr,Valid
Shenyang,PM2.5,6/18/2016 3:00,2016,6,18,3,89,g/m,1 Hr,Valid
Shenyang,PM2.5,6/18/2016 4:00,2016,6,18,4,77,g/m,1 Hr,Valid
Shenyang,PM2.5,6/18/2016 5:00,2016,6,18,5,46,g/m,1 Hr,Valid
Shenyang,PM2.5,6/18/2016 6:00,2016,6,18,6,54,g/m,1 Hr,Valid
Shenyang,PM2.5,6/18/2016 7:00,2016,6,18,7,37,g/m,1 Hr,Valid
Shenyang,PM2.5,6/18/2016 8:00,2016,6,18,8,37,g/m,1 Hr,Valid
Shenyang,PM2.5,6/18/2016 9:00,2016,6,18,9,29,g/m,1 Hr,Valid
Shenyang,PM2.5,6/18/2016 10:00,2016,6,18,10,49,g/m,1 Hr,Valid
Shenyang,PM2.5,6/18/2016 11:00,2016,6,18,11,51,g/m,1 Hr,Valid
Shenyang,PM2.5,6/18/2016 12:00,2016,6,18,12,60,g/m,1 Hr,Valid
Shenyang,PM2.5,6/18/2016 13:00,2016,6,18,13,65,g/m,1 Hr,Valid
Shenyang,PM2.5,6/18/2016 14:00,2016,6,18,14,64,g/m,1 Hr,Valid
Shenyang,PM2.5,6/18/2016 15:00,2016,6,18,15,52,g/m,1 Hr,Valid
Shenyang,PM2.5,6/18/2016 16:00,2016,6,18,16,60,g/m,1 Hr,Valid
Shenyang,PM2.5,6/18/2016 17:00,2016,6,18,17,72,g/m,1 Hr,Valid
Shenyang,PM2.5,6/18/2016 18:00,2016,6,18,18,62,g/m,1 Hr,Valid
Shenyang,PM2.5,6/18/2016 19:00,2016,6,18,19,22,g/m,1 Hr,Valid
Shenyang,PM2.5,6/18/2016 20:00,2016,6,18,20,48,g/m,1 Hr,Valid
Shenyang,PM2.5,6/18/2016 21:00,2016,6,18,21,23,g/m,1 Hr,Valid
Shenyang,PM2.5,6/18/2016 22:00,2016,6,18,22,65,g/m,1 Hr,Valid
Shenyang,PM2.5,6/18/2016 23:00,2016,6,18,23,55,g/m,1 Hr,Valid
Shenyang,PM2.5,6/19/2016 0:00,2016,6,19,0,49,g/m,1 Hr,Valid
Shenyang,PM2.5,6/19/2016 1:00,2016,6,19,1,56,g/m,1 Hr,Valid
Shenyang,PM2.5,6/19/2016 2:00,2016,6,19,2,46,g/m,1 Hr,Valid
Shenyang,PM2.5,6/19/2016 3:00,2016,6,19,3,20,g/m,1 Hr,Valid
Shenyang,PM2.5,6/19/2016 4:00,2016,6,19,4,40,g/m,1 Hr,Valid
Shenyang,PM2.5,6/19/2016 5:00,2016,6,19,5,38,g/m,1 Hr,Valid
Shenyang,PM2.5,6/19/2016 6:00,2016,6,19,6,36,g/m,1 Hr,Valid
Shenyang,PM2.5,6/19/2016 7:00,2016,6,19,7,96,g/m,1 Hr,Valid
Shenyang,PM2.5,6/19/2016 8:00,2016,6,19,8,70,g/m,1 Hr,Valid
Shenyang,PM2.5,6/19/2016 9:00,2016,6,19,9,69,g/m,1 Hr,Valid
Shenyang,PM2.5,6/19/2016 10:00,2016,6,19,10,59,g/m,1 Hr,Valid
Shenyang,PM2.5,6/19/2016 11:00,2016,6,19,11,63,g/m,1 Hr,Valid
Shenyang,PM2.5,6/19/2016 12:00,2016,6,19,12,25,g/m,1 Hr,Valid
Shenyang,PM2.5,6/19/2016 13:00,2016,6,19,13,31,g/m,1 Hr,Valid
Shenyang,PM2.5,6/19/2016 14:00,2016,6,19,14,17,g/m,1 Hr,Valid
Shenyang,PM2.5,6/19/2016 15:00,2016,6,19,15,10,g/m,1 Hr,Valid
Shenyang,PM2.5,6/19/2016 16:00,2016,6,19,16,21,g/m,1 Hr,Valid
Shenyang,PM2.5,6/19/2016 17:00,2016,6,19,17,11,g/m,1 Hr,Valid
Shenyang,PM2.5,6/19/2016 18:00,2016,6,19,18,18,g/m,1 Hr,Valid
Shenyang,PM2.5,6/19/2016 19:00,2016,6,19,19,13,g/m,1 Hr,Valid
Shenyang,PM2.5,6/19/2016 20:00,2016,6,19,20,30,g/m,1 Hr,Valid
Shenyang,PM2.5,6/19/2016 21:00,2016,6,19,21,30,g/m,1 Hr,Valid
Shenyang,PM2.5,6/19/2016 22:00,2016,6,19,22,33,g/m,1 Hr,Valid
Shenyang,PM2.5,6/19/2016 23:00,2016,6,19,23,47,g/m,1 Hr,Valid
Shenyang,PM2.5,6/20/2016 0:00,2016,6,20,0,36,g/m,1 Hr,Valid
Shenyang,PM2.5,6/20/2016 1:00,2016,6,20,1,77,g/m,1 Hr,Valid
Shenyang,PM2.5,6/20/2016 2:00,2016,6,20,2,61,g/m,1 Hr,Valid
Shenyang,PM2.5,6/20/2016 3:00,2016,6,20,3,58,g/m,1 Hr,Valid
Shenyang,PM2.5,6/20/2016 4:00,2016,6,20,4,45,g/m,1 Hr,Valid
Shenyang,PM2.5,6/20/2016 5:00,2016,6,20,5,57,g/m,1 Hr,Valid
Shenyang,PM2.5,6/20/2016 6:00,2016,6,20,6,40,g/m,1 Hr,Valid
Shenyang,PM2.5,6/20/2016 7:00,2016,6,20,7,58,g/m,1 Hr,Valid
Shenyang,PM2.5,6/20/2016 8:00,2016,6,20,8,53,g/m,1 Hr,Valid
Shenyang,PM2.5,6/20/2016 9:00,2016,6,20,9,49,g/m,1 Hr,Valid
Shenyang,PM2.5,6/20/2016 10:00,2016,6,20,10,51,g/m,1 Hr,Valid
Shenyang,PM2.5,6/20/2016 11:00,2016,6,20,11,47,g/m,1 Hr,Valid
Shenyang,PM2.5,6/20/2016 12:00,2016,6,20,12,51,g/m,1 Hr,Valid
Shenyang,PM2.5,6/20/2016 13:00,2016,6,20,13,39,g/m,1 Hr,Valid
Shenyang,PM2.5,6/20/2016 14:00,2016,6,20,14,76,g/m,1 Hr,Valid
Shenyang,PM2.5,6/20/2016 15:00,2016,6,20,15,51,g/m,1 Hr,Valid
Shenyang,PM2.5,6/20/2016 16:00,2016,6,20,16,70,g/m,1 Hr,Valid
Shenyang,PM2.5,6/20/2016 17:00,2016,6,20,17,61,g/m,1 Hr,Valid
Shenyang,PM2.5,6/20/2016 18:00,2016,6,20,18,72,g/m,1 Hr,Valid
Shenyang,PM2.5,6/20/2016 19:00,2016,6,20,19,67,g/m,1 Hr,Valid
Shenyang,PM2.5,6/20/2016 20:00,2016,6,20,20,61,g/m,1 Hr,Valid
Shenyang,PM2.5,6/20/2016 21:00,2016,6,20,21,58,g/m,1 Hr,Valid
Shenyang,PM2.5,6/20/2016 22:00,2016,6,20,22,93,g/m,1 Hr,Valid
Shenyang,PM2.5,6/20/2016 23:00,2016,6,20,23,84,g/m,1 Hr,Valid
Shenyang,PM2.5,6/21/2016 0:00,2016,6,21,0,49,g/m,1 Hr,Valid
Shenyang,PM2.5,6/21/2016 1:00,2016,6,21,1,82,g/m,1 Hr,Valid
Shenyang,PM2.5,6/21/2016 2:00,2016,6,21,2,45,g/m,1 Hr,Valid
Shenyang,PM2.5,6/21/2016 3:00,2016,6,21,3,73,g/m,1 Hr,Valid
Shenyang,PM2.5,6/21/2016 4:00,2016,6,21,4,34,g/m,1 Hr,Valid
Shenyang,PM2.5,6/21/2016 5:00,2016,6,21,5,63,g/m,1 Hr,Valid
Shenyang,PM2.5,6/21/2016 6:00,2016,6,21,6,25,g/m,1 Hr,Valid
Shenyang,PM2.5,6/21/2016 7:00,2016,6,21,7,49,g/m,1 Hr,Valid
Shenyang,PM2.5,6/21/2016 8:00,2016,6,21,8,56,g/m,1 Hr,Valid
Shenyang,PM2.5,6/21/2016 9:00,2016,6,21,9,31,g/m,1 Hr,Valid
Shenyang,PM2.5,6/21/2016 10:00,2016,6,21,10,61,g/m,1 Hr,Valid
Shenyang,PM2.5,6/21/2016 11:00,2016,6,21,11,48,g/m,1 Hr,Valid
Shenyang,PM2.5,6/21/2016 12:00,2016,6,21,12,68,g/m,1 Hr,Valid
Shenyang,PM2.5,6/21/2016 13:00,2016,6,21,13,76,g/m,1 Hr,Valid
Shenyang,PM2.5,6/21/2016 14:00,2016,6,21,14,72,g/m,1 Hr,Valid
Shenyang,PM2.5,6/21/2016 15:00,2016,6,21,15,81,g/m,1 Hr,Valid
Shenyang,PM2.5,6/21/2016 16:00,2016,6,21,16,53,g/m,1 Hr,Valid
Shenyang,PM2.5,6/21/2016 17:00,2016,6,21,17,39,g/m,1 Hr,Valid
Shenyang,PM2.5,6/21/2016 18:00,2016,6,21,18,48,g/m,1 Hr,Valid
Shenyang,PM2.5,6/21/2016 19:00,2016,6,21,19,40,g/m,1 Hr,Valid
Shenyang,PM2.5,6/21/2016 20:00,2016,6,21,20,42,g/m,1 Hr,Valid
Shenyang,PM2.5,6/21/2016 21:00,2016,6,21,21,65,g/m,1 Hr,Valid
Shenyang,PM2.5,6/21/2016 22:00,2016,6,21,22,42,g/m,1 Hr,Valid
Shenyang,PM2.5,6/21/2016 23:00,2016,6,21,23,42,g/m,1 Hr,Valid
Shenyang,PM2.5,6/22/2016 0:00,2016,6,22,0,62,g/m,1 Hr,Valid
Shenyang,PM2.5,6/22/2016 1:00,2016,6,22,1,25,g/m,1 Hr,Valid
Shenyang,PM2.5,6/22/2016 2:00,2016,6,22,2,67,g/m,1 Hr,Valid
Shenyang,PM2.5,6/22/2016 3:00,2016,6,22,3,35,g/m,1 Hr,Valid
Shenyang,PM2.5,6/22/2016 4:00,2016,6,22,4,72,g/m,1 Hr,Valid
Shenyang,PM2.5,6/22/2016 5:00,2016,6,22,5,48,g/m,1 Hr,Valid
Shenyang,PM2.5,6/22/2016 6:00,2016,6,22,6,72,g/m,1 Hr,Valid
Shenyang,PM2.5,6/22/2016 7:00,2016,6,22,7,30,g/m,1 Hr,Valid
Shenyang,PM2.5,6/22/2016 8:00,2016,6,22,8,71,g/m,1 Hr,Valid
Shenyang,PM2.5,6/22/2016 9:00,2016,6,22,9,59,g/m,1 Hr,Valid
Shenyang,PM2.5,6/22/2016 10:00,2016,6,22,10,52,g/m,1 Hr,Valid
Shenyang,PM2.5,6/22/2016 11:00,2016,6,22,11,18,g/m,1 Hr,Valid
Shenyang,PM2.5,6/22/2016 12:00,2016,6,22,12,13,g/m,1 Hr,Valid
Shenyang,PM2.5,6/22/2016 13:00,2016,6,22,13,28,g/m,1 Hr,Valid
Shenyang,PM2.5,6/22/2016 14:00,2016,6,22,14,37,g/m,1 Hr,Valid
Shenyang,PM2.5,6/22/2016 15:00,2016,6,22,15,35,g/m,1 Hr,Valid
Shenyang,PM2.5,6/22/2016 16:00,2016,6,22,16,24,g/m,1 Hr,Valid
Shenyang,PM2.5,6/22/2016 17:00,2016,6,22,17,42,g/m,1 Hr,Valid
Shenyang,PM2.5,6/22/2016 18:00,2016,6,22,18,36,g/m,1 Hr,Valid
Shenyang,PM2.5,6/22/2016 19:00,2016,6,22,19,28,g/m,1 Hr,Valid
Shenyang,PM2.5,6/22/2016 20:00,2016,6,22,20,32,g/m,1 Hr,Valid
Shenyang,PM2.5,6/22/2016 21:00,2016,6,22,21,51,g/m,1 Hr,Valid
Shenyang,PM2.5,6/22/2016 22:00,2016,6,22,22,0,g/m,1 Hr,Valid
Shenyang,PM2.5,6/22/2016 23:00,2016,6,22,23,45,g/m,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 0:00,2016,6,23,0,14,g/m,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 1:00,2016,6,23,1,44,g/m,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 2:00,2016,6,23,2,14,g/m,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 3:00,2016,6,23,3,51,g/m,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 4:00,2016,6,23,4,2,g/m,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 5:00,2016,6,23,5,53,g/m,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 6:00,2016,6,23,6,33,g/m,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 7:00,2016,6,23,7,63,g/m,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 8:00,2016,6,23,8,82,g/m,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 9:00,2016,6,23,9,39,g/m,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 10:00,2016,6,23,10,25,g/m,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 11:00,2016,6,23,11,42,g/m,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 12:00,2016,6,23,12,29,g/m,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 13:00,2016,6,23,13,13,g/m,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 14:00,2016,6,23,14,16,g/m,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 15:00,2016,6,23,15,33,g/m,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 16:00,2016,6,23,16,37,g/m,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 17:00,2016,6,23,17,25,g/m,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 18:00,2016,6,23,18,42,g/m,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 19:00,2016,6,23,19,35,g/m,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 20:00,2016,6,23,20,75,g/m,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 21:00,2016,6,23,21,0,g/m,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 22:00,2016,6,23,22,15,g/m,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 23:00,2016,6,23,23,13,g/m,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 0:00,2016,6,24,0,16,g/m,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 1:00,2016,6,24,1,19,g/m,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 2:00,2016,6,24,2,29,g/m,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 3:00,2016,6,24,3,19,g/m,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 4:00,2016,6,24,4,33,g/m,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 5:00,2016,6,24,5,35,g/m,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 6:00,2016,6,24,6,24,g/m,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 7:00,2016,6,24,7,40,g/m,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 8:00,2016,6,24,8,1,g/m,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 9:00,2016,6,24,9,48,g/m,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 10:00,2016,6,24,10,9,g/m,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 11:00,2016,6,24,11,11,g/m,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 12:00,2016,6,24,12,11,g/m,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 13:00,2016,6,24,13,8,g/m,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 14:00,2016,6,24,14,7,g/m,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 15:00,2016,6,24,15,24,g/m,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 16:00,2016,6,24,16,24,g/m,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 17:00,2016,6,24,17,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,6/24/2016 18:00,2016,6,24,18,7,g/m,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 19:00,2016,6,24,19,7,g/m,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 20:00,2016,6,24,20,14,g/m,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 21:00,2016,6,24,21,8,g/m,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 22:00,2016,6,24,22,6,g/m,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 23:00,2016,6,24,23,9,g/m,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 0:00,2016,6,25,0,12,g/m,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 1:00,2016,6,25,1,10,g/m,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 2:00,2016,6,25,2,9,g/m,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 3:00,2016,6,25,3,13,g/m,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 4:00,2016,6,25,4,10,g/m,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 5:00,2016,6,25,5,17,g/m,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 6:00,2016,6,25,6,17,g/m,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 7:00,2016,6,25,7,27,g/m,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 8:00,2016,6,25,8,9,g/m,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 9:00,2016,6,25,9,11,g/m,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 10:00,2016,6,25,10,15,g/m,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 11:00,2016,6,25,11,28,g/m,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 12:00,2016,6,25,12,15,g/m,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 13:00,2016,6,25,13,24,g/m,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 14:00,2016,6,25,14,18,g/m,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 15:00,2016,6,25,15,18,g/m,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 16:00,2016,6,25,16,11,g/m,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 17:00,2016,6,25,17,9,g/m,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 18:00,2016,6,25,18,6,g/m,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 19:00,2016,6,25,19,4,g/m,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 20:00,2016,6,25,20,9,g/m,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 21:00,2016,6,25,21,27,g/m,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 22:00,2016,6,25,22,81,g/m,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 23:00,2016,6,25,23,61,g/m,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 0:00,2016,6,26,0,72,g/m,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 1:00,2016,6,26,1,44,g/m,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 2:00,2016,6,26,2,50,g/m,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 3:00,2016,6,26,3,62,g/m,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 4:00,2016,6,26,4,58,g/m,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 5:00,2016,6,26,5,77,g/m,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 6:00,2016,6,26,6,83,g/m,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 7:00,2016,6,26,7,90,g/m,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 8:00,2016,6,26,8,70,g/m,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 9:00,2016,6,26,9,59,g/m,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 10:00,2016,6,26,10,53,g/m,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 11:00,2016,6,26,11,53,g/m,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 12:00,2016,6,26,12,8,g/m,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 13:00,2016,6,26,13,5,g/m,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 14:00,2016,6,26,14,25,g/m,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 15:00,2016,6,26,15,18,g/m,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 16:00,2016,6,26,16,30,g/m,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 17:00,2016,6,26,17,22,g/m,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 18:00,2016,6,26,18,19,g/m,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 19:00,2016,6,26,19,22,g/m,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 20:00,2016,6,26,20,30,g/m,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 21:00,2016,6,26,21,42,g/m,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 22:00,2016,6,26,22,32,g/m,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 23:00,2016,6,26,23,44,g/m,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 0:00,2016,6,27,0,42,g/m,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 1:00,2016,6,27,1,28,g/m,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 2:00,2016,6,27,2,35,g/m,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 3:00,2016,6,27,3,44,g/m,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 4:00,2016,6,27,4,31,g/m,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 5:00,2016,6,27,5,38,g/m,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 6:00,2016,6,27,6,28,g/m,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 7:00,2016,6,27,7,43,g/m,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 8:00,2016,6,27,8,44,g/m,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 9:00,2016,6,27,9,43,g/m,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 10:00,2016,6,27,10,45,g/m,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 11:00,2016,6,27,11,68,g/m,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 12:00,2016,6,27,12,64,g/m,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 13:00,2016,6,27,13,64,g/m,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 14:00,2016,6,27,14,72,g/m,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 15:00,2016,6,27,15,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,6/27/2016 16:00,2016,6,27,16,81,g/m,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 17:00,2016,6,27,17,44,g/m,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 18:00,2016,6,27,18,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,6/27/2016 19:00,2016,6,27,19,30,g/m,1 Hr,Valid
