Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Shenyang,PM2.5,2/19/2017 12:00,2017,2,19,12,44,g/m,1 Hr,Valid
Shenyang,PM2.5,2/19/2017 13:00,2017,2,19,13,55,g/m,1 Hr,Valid
Shenyang,PM2.5,2/19/2017 14:00,2017,2,19,14,89,g/m,1 Hr,Valid
Shenyang,PM2.5,2/19/2017 15:00,2017,2,19,15,58,g/m,1 Hr,Valid
Shenyang,PM2.5,2/19/2017 16:00,2017,2,19,16,54,g/m,1 Hr,Valid
Shenyang,PM2.5,2/19/2017 17:00,2017,2,19,17,55,g/m,1 Hr,Valid
Shenyang,PM2.5,2/19/2017 18:00,2017,2,19,18,50,g/m,1 Hr,Valid
Shenyang,PM2.5,2/19/2017 19:00,2017,2,19,19,63,g/m,1 Hr,Valid
Shenyang,PM2.5,2/19/2017 20:00,2017,2,19,20,63,g/m,1 Hr,Valid
Shenyang,PM2.5,2/19/2017 21:00,2017,2,19,21,39,g/m,1 Hr,Valid
Shenyang,PM2.5,2/19/2017 22:00,2017,2,19,22,33,g/m,1 Hr,Valid
Shenyang,PM2.5,2/19/2017 23:00,2017,2,19,23,22,g/m,1 Hr,Valid
Shenyang,PM2.5,2/20/2017 0:00,2017,2,20,0,45,g/m,1 Hr,Valid
Shenyang,PM2.5,2/20/2017 1:00,2017,2,20,1,27,g/m,1 Hr,Valid
Shenyang,PM2.5,2/20/2017 2:00,2017,2,20,2,24,g/m,1 Hr,Valid
Shenyang,PM2.5,2/20/2017 3:00,2017,2,20,3,31,g/m,1 Hr,Valid
Shenyang,PM2.5,2/20/2017 4:00,2017,2,20,4,24,g/m,1 Hr,Valid
Shenyang,PM2.5,2/20/2017 5:00,2017,2,20,5,26,g/m,1 Hr,Valid
Shenyang,PM2.5,2/20/2017 6:00,2017,2,20,6,33,g/m,1 Hr,Valid
Shenyang,PM2.5,2/20/2017 7:00,2017,2,20,7,28,g/m,1 Hr,Valid
Shenyang,PM2.5,2/20/2017 8:00,2017,2,20,8,26,g/m,1 Hr,Valid
Shenyang,PM2.5,2/20/2017 9:00,2017,2,20,9,29,g/m,1 Hr,Valid
Shenyang,PM2.5,2/20/2017 10:00,2017,2,20,10,36,g/m,1 Hr,Valid
Shenyang,PM2.5,2/20/2017 11:00,2017,2,20,11,30,g/m,1 Hr,Valid
Shenyang,PM2.5,2/20/2017 12:00,2017,2,20,12,18,g/m,1 Hr,Valid
Shenyang,PM2.5,2/20/2017 13:00,2017,2,20,13,28,g/m,1 Hr,Valid
Shenyang,PM2.5,2/20/2017 14:00,2017,2,20,14,24,g/m,1 Hr,Valid
Shenyang,PM2.5,2/20/2017 15:00,2017,2,20,15,28,g/m,1 Hr,Valid
Shenyang,PM2.5,2/20/2017 16:00,2017,2,20,16,30,g/m,1 Hr,Valid
Shenyang,PM2.5,2/20/2017 17:00,2017,2,20,17,25,g/m,1 Hr,Valid
Shenyang,PM2.5,2/20/2017 18:00,2017,2,20,18,28,g/m,1 Hr,Valid
Shenyang,PM2.5,2/20/2017 19:00,2017,2,20,19,32,g/m,1 Hr,Valid
Shenyang,PM2.5,2/20/2017 20:00,2017,2,20,20,39,g/m,1 Hr,Valid
Shenyang,PM2.5,2/20/2017 21:00,2017,2,20,21,68,g/m,1 Hr,Valid
Shenyang,PM2.5,2/20/2017 22:00,2017,2,20,22,54,g/m,1 Hr,Valid
Shenyang,PM2.5,2/20/2017 23:00,2017,2,20,23,65,g/m,1 Hr,Valid
Shenyang,PM2.5,2/21/2017 0:00,2017,2,21,0,64,g/m,1 Hr,Valid
Shenyang,PM2.5,2/21/2017 1:00,2017,2,21,1,37,g/m,1 Hr,Valid
Shenyang,PM2.5,2/21/2017 2:00,2017,2,21,2,81,g/m,1 Hr,Valid
Shenyang,PM2.5,2/21/2017 3:00,2017,2,21,3,102,g/m,1 Hr,Valid
Shenyang,PM2.5,2/21/2017 4:00,2017,2,21,4,97,g/m,1 Hr,Valid
Shenyang,PM2.5,2/21/2017 5:00,2017,2,21,5,142,g/m,1 Hr,Valid
Shenyang,PM2.5,2/21/2017 6:00,2017,2,21,6,155,g/m,1 Hr,Valid
Shenyang,PM2.5,2/21/2017 7:00,2017,2,21,7,150,g/m,1 Hr,Valid
Shenyang,PM2.5,2/21/2017 8:00,2017,2,21,8,149,g/m,1 Hr,Valid
Shenyang,PM2.5,2/21/2017 9:00,2017,2,21,9,165,g/m,1 Hr,Valid
Shenyang,PM2.5,2/21/2017 10:00,2017,2,21,10,129,g/m,1 Hr,Valid
Shenyang,PM2.5,2/21/2017 11:00,2017,2,21,11,127,g/m,1 Hr,Valid
Shenyang,PM2.5,2/21/2017 12:00,2017,2,21,12,84,g/m,1 Hr,Valid
Shenyang,PM2.5,2/21/2017 13:00,2017,2,21,13,82,g/m,1 Hr,Valid
Shenyang,PM2.5,2/21/2017 14:00,2017,2,21,14,58,g/m,1 Hr,Valid
Shenyang,PM2.5,2/21/2017 15:00,2017,2,21,15,47,g/m,1 Hr,Valid
Shenyang,PM2.5,2/21/2017 16:00,2017,2,21,16,45,g/m,1 Hr,Valid
Shenyang,PM2.5,2/21/2017 17:00,2017,2,21,17,38,g/m,1 Hr,Valid
Shenyang,PM2.5,2/21/2017 18:00,2017,2,21,18,50,g/m,1 Hr,Valid
Shenyang,PM2.5,2/21/2017 19:00,2017,2,21,19,48,g/m,1 Hr,Valid
Shenyang,PM2.5,2/21/2017 20:00,2017,2,21,20,69,g/m,1 Hr,Valid
Shenyang,PM2.5,2/21/2017 21:00,2017,2,21,21,92,g/m,1 Hr,Valid
Shenyang,PM2.5,2/21/2017 22:00,2017,2,21,22,50,g/m,1 Hr,Valid
Shenyang,PM2.5,2/21/2017 23:00,2017,2,21,23,54,g/m,1 Hr,Valid
Shenyang,PM2.5,2/22/2017 0:00,2017,2,22,0,45,g/m,1 Hr,Valid
Shenyang,PM2.5,2/22/2017 1:00,2017,2,22,1,43,g/m,1 Hr,Valid
Shenyang,PM2.5,2/22/2017 2:00,2017,2,22,2,63,g/m,1 Hr,Valid
Shenyang,PM2.5,2/22/2017 3:00,2017,2,22,3,54,g/m,1 Hr,Valid
Shenyang,PM2.5,2/22/2017 4:00,2017,2,22,4,53,g/m,1 Hr,Valid
Shenyang,PM2.5,2/22/2017 5:00,2017,2,22,5,45,g/m,1 Hr,Valid
Shenyang,PM2.5,2/22/2017 6:00,2017,2,22,6,52,g/m,1 Hr,Valid
Shenyang,PM2.5,2/22/2017 7:00,2017,2,22,7,60,g/m,1 Hr,Valid
Shenyang,PM2.5,2/22/2017 8:00,2017,2,22,8,76,g/m,1 Hr,Valid
Shenyang,PM2.5,2/22/2017 9:00,2017,2,22,9,53,g/m,1 Hr,Valid
Shenyang,PM2.5,2/22/2017 10:00,2017,2,22,10,72,g/m,1 Hr,Valid
Shenyang,PM2.5,2/22/2017 11:00,2017,2,22,11,88,g/m,1 Hr,Valid
Shenyang,PM2.5,2/22/2017 12:00,2017,2,22,12,90,g/m,1 Hr,Valid
Shenyang,PM2.5,2/22/2017 13:00,2017,2,22,13,66,g/m,1 Hr,Valid
Shenyang,PM2.5,2/22/2017 14:00,2017,2,22,14,73,g/m,1 Hr,Valid
Shenyang,PM2.5,2/22/2017 15:00,2017,2,22,15,75,g/m,1 Hr,Valid
Shenyang,PM2.5,2/22/2017 16:00,2017,2,22,16,21,g/m,1 Hr,Valid
Shenyang,PM2.5,2/22/2017 17:00,2017,2,22,17,15,g/m,1 Hr,Valid
Shenyang,PM2.5,2/22/2017 18:00,2017,2,22,18,26,g/m,1 Hr,Valid
Shenyang,PM2.5,2/22/2017 19:00,2017,2,22,19,32,g/m,1 Hr,Valid
Shenyang,PM2.5,2/22/2017 20:00,2017,2,22,20,44,g/m,1 Hr,Valid
Shenyang,PM2.5,2/22/2017 21:00,2017,2,22,21,31,g/m,1 Hr,Valid
Shenyang,PM2.5,2/22/2017 22:00,2017,2,22,22,32,g/m,1 Hr,Valid
Shenyang,PM2.5,2/22/2017 23:00,2017,2,22,23,22,g/m,1 Hr,Valid
Shenyang,PM2.5,2/23/2017 0:00,2017,2,23,0,17,g/m,1 Hr,Valid
Shenyang,PM2.5,2/23/2017 1:00,2017,2,23,1,12,g/m,1 Hr,Valid
Shenyang,PM2.5,2/23/2017 2:00,2017,2,23,2,10,g/m,1 Hr,Valid
Shenyang,PM2.5,2/23/2017 3:00,2017,2,23,3,15,g/m,1 Hr,Valid
Shenyang,PM2.5,2/23/2017 4:00,2017,2,23,4,14,g/m,1 Hr,Valid
Shenyang,PM2.5,2/23/2017 5:00,2017,2,23,5,15,g/m,1 Hr,Valid
Shenyang,PM2.5,2/23/2017 6:00,2017,2,23,6,35,g/m,1 Hr,Valid
Shenyang,PM2.5,2/23/2017 7:00,2017,2,23,7,22,g/m,1 Hr,Valid
Shenyang,PM2.5,2/23/2017 8:00,2017,2,23,8,20,g/m,1 Hr,Valid
Shenyang,PM2.5,2/23/2017 9:00,2017,2,23,9,29,g/m,1 Hr,Valid
Shenyang,PM2.5,2/23/2017 10:00,2017,2,23,10,21,g/m,1 Hr,Valid
Shenyang,PM2.5,2/23/2017 11:00,2017,2,23,11,30,g/m,1 Hr,Valid
Shenyang,PM2.5,2/23/2017 12:00,2017,2,23,12,19,g/m,1 Hr,Valid
Shenyang,PM2.5,2/23/2017 13:00,2017,2,23,13,29,g/m,1 Hr,Valid
Shenyang,PM2.5,2/23/2017 14:00,2017,2,23,14,11,g/m,1 Hr,Valid
Shenyang,PM2.5,2/23/2017 15:00,2017,2,23,15,18,g/m,1 Hr,Valid
Shenyang,PM2.5,2/23/2017 16:00,2017,2,23,16,19,g/m,1 Hr,Valid
Shenyang,PM2.5,2/23/2017 17:00,2017,2,23,17,23,g/m,1 Hr,Valid
Shenyang,PM2.5,2/23/2017 18:00,2017,2,23,18,25,g/m,1 Hr,Valid
Shenyang,PM2.5,2/23/2017 19:00,2017,2,23,19,36,g/m,1 Hr,Valid
Shenyang,PM2.5,2/23/2017 20:00,2017,2,23,20,32,g/m,1 Hr,Valid
Shenyang,PM2.5,2/23/2017 21:00,2017,2,23,21,40,g/m,1 Hr,Valid
Shenyang,PM2.5,2/23/2017 22:00,2017,2,23,22,41,g/m,1 Hr,Valid
Shenyang,PM2.5,2/23/2017 23:00,2017,2,23,23,40,g/m,1 Hr,Valid
Shenyang,PM2.5,2/24/2017 0:00,2017,2,24,0,38,g/m,1 Hr,Valid
Shenyang,PM2.5,2/24/2017 1:00,2017,2,24,1,42,g/m,1 Hr,Valid
Shenyang,PM2.5,2/24/2017 2:00,2017,2,24,2,44,g/m,1 Hr,Valid
Shenyang,PM2.5,2/24/2017 3:00,2017,2,24,3,47,g/m,1 Hr,Valid
Shenyang,PM2.5,2/24/2017 4:00,2017,2,24,4,48,g/m,1 Hr,Valid
Shenyang,PM2.5,2/24/2017 5:00,2017,2,24,5,69,g/m,1 Hr,Valid
Shenyang,PM2.5,2/24/2017 6:00,2017,2,24,6,67,g/m,1 Hr,Valid
Shenyang,PM2.5,2/24/2017 7:00,2017,2,24,7,75,g/m,1 Hr,Valid
Shenyang,PM2.5,2/24/2017 8:00,2017,2,24,8,97,g/m,1 Hr,Valid
Shenyang,PM2.5,2/24/2017 9:00,2017,2,24,9,102,g/m,1 Hr,Valid
Shenyang,PM2.5,2/24/2017 10:00,2017,2,24,10,115,g/m,1 Hr,Valid
Shenyang,PM2.5,2/24/2017 11:00,2017,2,24,11,133,g/m,1 Hr,Valid
Shenyang,PM2.5,2/24/2017 12:00,2017,2,24,12,133,g/m,1 Hr,Valid
Shenyang,PM2.5,2/24/2017 13:00,2017,2,24,13,80,g/m,1 Hr,Valid
Shenyang,PM2.5,2/24/2017 14:00,2017,2,24,14,27,g/m,1 Hr,Valid
Shenyang,PM2.5,2/24/2017 15:00,2017,2,24,15,30,g/m,1 Hr,Valid
Shenyang,PM2.5,2/24/2017 16:00,2017,2,24,16,37,g/m,1 Hr,Valid
Shenyang,PM2.5,2/24/2017 17:00,2017,2,24,17,35,g/m,1 Hr,Valid
Shenyang,PM2.5,2/24/2017 18:00,2017,2,24,18,57,g/m,1 Hr,Valid
Shenyang,PM2.5,2/24/2017 19:00,2017,2,24,19,81,g/m,1 Hr,Valid
Shenyang,PM2.5,2/24/2017 20:00,2017,2,24,20,103,g/m,1 Hr,Valid
Shenyang,PM2.5,2/24/2017 21:00,2017,2,24,21,63,g/m,1 Hr,Valid
Shenyang,PM2.5,2/24/2017 22:00,2017,2,24,22,57,g/m,1 Hr,Valid
Shenyang,PM2.5,2/24/2017 23:00,2017,2,24,23,52,g/m,1 Hr,Valid
Shenyang,PM2.5,2/25/2017 0:00,2017,2,25,0,48,g/m,1 Hr,Valid
Shenyang,PM2.5,2/25/2017 1:00,2017,2,25,1,72,g/m,1 Hr,Valid
Shenyang,PM2.5,2/25/2017 2:00,2017,2,25,2,72,g/m,1 Hr,Valid
Shenyang,PM2.5,2/25/2017 3:00,2017,2,25,3,50,g/m,1 Hr,Valid
Shenyang,PM2.5,2/25/2017 4:00,2017,2,25,4,49,g/m,1 Hr,Valid
Shenyang,PM2.5,2/25/2017 5:00,2017,2,25,5,50,g/m,1 Hr,Valid
Shenyang,PM2.5,2/25/2017 6:00,2017,2,25,6,54,g/m,1 Hr,Valid
Shenyang,PM2.5,2/25/2017 7:00,2017,2,25,7,55,g/m,1 Hr,Valid
Shenyang,PM2.5,2/25/2017 8:00,2017,2,25,8,82,g/m,1 Hr,Valid
Shenyang,PM2.5,2/25/2017 9:00,2017,2,25,9,76,g/m,1 Hr,Valid
Shenyang,PM2.5,2/25/2017 10:00,2017,2,25,10,46,g/m,1 Hr,Valid
Shenyang,PM2.5,2/25/2017 11:00,2017,2,25,11,36,g/m,1 Hr,Valid
Shenyang,PM2.5,2/25/2017 12:00,2017,2,25,12,32,g/m,1 Hr,Valid
Shenyang,PM2.5,2/25/2017 13:00,2017,2,25,13,14,g/m,1 Hr,Valid
Shenyang,PM2.5,2/25/2017 14:00,2017,2,25,14,15,g/m,1 Hr,Valid
Shenyang,PM2.5,2/25/2017 15:00,2017,2,25,15,15,g/m,1 Hr,Valid
Shenyang,PM2.5,2/25/2017 16:00,2017,2,25,16,19,g/m,1 Hr,Valid
Shenyang,PM2.5,2/25/2017 17:00,2017,2,25,17,20,g/m,1 Hr,Valid
Shenyang,PM2.5,2/25/2017 18:00,2017,2,25,18,22,g/m,1 Hr,Valid
Shenyang,PM2.5,2/25/2017 19:00,2017,2,25,19,25,g/m,1 Hr,Valid
Shenyang,PM2.5,2/25/2017 20:00,2017,2,25,20,28,g/m,1 Hr,Valid
Shenyang,PM2.5,2/25/2017 21:00,2017,2,25,21,54,g/m,1 Hr,Valid
Shenyang,PM2.5,2/25/2017 22:00,2017,2,25,22,49,g/m,1 Hr,Valid
Shenyang,PM2.5,2/25/2017 23:00,2017,2,25,23,57,g/m,1 Hr,Valid
Shenyang,PM2.5,2/26/2017 0:00,2017,2,26,0,55,g/m,1 Hr,Valid
Shenyang,PM2.5,2/26/2017 1:00,2017,2,26,1,61,g/m,1 Hr,Valid
Shenyang,PM2.5,2/26/2017 2:00,2017,2,26,2,66,g/m,1 Hr,Valid
Shenyang,PM2.5,2/26/2017 3:00,2017,2,26,3,76,g/m,1 Hr,Valid
Shenyang,PM2.5,2/26/2017 4:00,2017,2,26,4,79,g/m,1 Hr,Valid
Shenyang,PM2.5,2/26/2017 5:00,2017,2,26,5,85,g/m,1 Hr,Valid
Shenyang,PM2.5,2/26/2017 6:00,2017,2,26,6,69,g/m,1 Hr,Valid
Shenyang,PM2.5,2/26/2017 7:00,2017,2,26,7,89,g/m,1 Hr,Valid
Shenyang,PM2.5,2/26/2017 8:00,2017,2,26,8,78,g/m,1 Hr,Valid
Shenyang,PM2.5,2/26/2017 9:00,2017,2,26,9,92,g/m,1 Hr,Valid
Shenyang,PM2.5,2/26/2017 10:00,2017,2,26,10,88,g/m,1 Hr,Valid
Shenyang,PM2.5,2/26/2017 11:00,2017,2,26,11,99,g/m,1 Hr,Valid
Shenyang,PM2.5,2/26/2017 12:00,2017,2,26,12,104,g/m,1 Hr,Valid
Shenyang,PM2.5,2/26/2017 13:00,2017,2,26,13,85,g/m,1 Hr,Valid
Shenyang,PM2.5,2/26/2017 14:00,2017,2,26,14,51,g/m,1 Hr,Valid
Shenyang,PM2.5,2/26/2017 15:00,2017,2,26,15,35,g/m,1 Hr,Valid
Shenyang,PM2.5,2/26/2017 16:00,2017,2,26,16,33,g/m,1 Hr,Valid
Shenyang,PM2.5,2/26/2017 17:00,2017,2,26,17,22,g/m,1 Hr,Valid
Shenyang,PM2.5,2/26/2017 18:00,2017,2,26,18,19,g/m,1 Hr,Valid
Shenyang,PM2.5,2/26/2017 19:00,2017,2,26,19,28,g/m,1 Hr,Valid
Shenyang,PM2.5,2/26/2017 20:00,2017,2,26,20,65,g/m,1 Hr,Valid
Shenyang,PM2.5,2/26/2017 21:00,2017,2,26,21,80,g/m,1 Hr,Valid
Shenyang,PM2.5,2/26/2017 22:00,2017,2,26,22,81,g/m,1 Hr,Valid
Shenyang,PM2.5,2/26/2017 23:00,2017,2,26,23,100,g/m,1 Hr,Valid
Shenyang,PM2.5,2/27/2017 0:00,2017,2,27,0,90,g/m,1 Hr,Valid
Shenyang,PM2.5,2/27/2017 1:00,2017,2,27,1,113,g/m,1 Hr,Valid
Shenyang,PM2.5,2/27/2017 2:00,2017,2,27,2,105,g/m,1 Hr,Valid
Shenyang,PM2.5,2/27/2017 3:00,2017,2,27,3,109,g/m,1 Hr,Valid
Shenyang,PM2.5,2/27/2017 4:00,2017,2,27,4,122,g/m,1 Hr,Valid
Shenyang,PM2.5,2/27/2017 5:00,2017,2,27,5,116,g/m,1 Hr,Valid
Shenyang,PM2.5,2/27/2017 6:00,2017,2,27,6,114,g/m,1 Hr,Valid
Shenyang,PM2.5,2/27/2017 7:00,2017,2,27,7,121,g/m,1 Hr,Valid
Shenyang,PM2.5,2/27/2017 8:00,2017,2,27,8,110,g/m,1 Hr,Valid
Shenyang,PM2.5,2/27/2017 9:00,2017,2,27,9,115,g/m,1 Hr,Valid
Shenyang,PM2.5,2/27/2017 10:00,2017,2,27,10,67,g/m,1 Hr,Valid
Shenyang,PM2.5,2/27/2017 11:00,2017,2,27,11,43,g/m,1 Hr,Valid
Shenyang,PM2.5,2/27/2017 12:00,2017,2,27,12,41,g/m,1 Hr,Valid
Shenyang,PM2.5,2/27/2017 13:00,2017,2,27,13,31,g/m,1 Hr,Valid
Shenyang,PM2.5,2/27/2017 14:00,2017,2,27,14,34,g/m,1 Hr,Valid
Shenyang,PM2.5,2/27/2017 15:00,2017,2,27,15,39,g/m,1 Hr,Valid
Shenyang,PM2.5,2/27/2017 16:00,2017,2,27,16,27,g/m,1 Hr,Valid
Shenyang,PM2.5,2/27/2017 17:00,2017,2,27,17,33,g/m,1 Hr,Valid
Shenyang,PM2.5,2/27/2017 18:00,2017,2,27,18,37,g/m,1 Hr,Valid
Shenyang,PM2.5,2/27/2017 19:00,2017,2,27,19,46,g/m,1 Hr,Valid
Shenyang,PM2.5,2/27/2017 20:00,2017,2,27,20,37,g/m,1 Hr,Valid
Shenyang,PM2.5,2/27/2017 21:00,2017,2,27,21,40,g/m,1 Hr,Valid
Shenyang,PM2.5,2/27/2017 22:00,2017,2,27,22,41,g/m,1 Hr,Valid
Shenyang,PM2.5,2/27/2017 23:00,2017,2,27,23,37,g/m,1 Hr,Valid
Shenyang,PM2.5,2/28/2017 0:00,2017,2,28,0,40,g/m,1 Hr,Valid
Shenyang,PM2.5,2/28/2017 1:00,2017,2,28,1,51,g/m,1 Hr,Valid
Shenyang,PM2.5,2/28/2017 2:00,2017,2,28,2,41,g/m,1 Hr,Valid
Shenyang,PM2.5,2/28/2017 3:00,2017,2,28,3,48,g/m,1 Hr,Valid
Shenyang,PM2.5,2/28/2017 4:00,2017,2,28,4,64,g/m,1 Hr,Valid
Shenyang,PM2.5,2/28/2017 5:00,2017,2,28,5,68,g/m,1 Hr,Valid
Shenyang,PM2.5,2/28/2017 6:00,2017,2,28,6,83,g/m,1 Hr,Valid
Shenyang,PM2.5,2/28/2017 7:00,2017,2,28,7,83,g/m,1 Hr,Valid
Shenyang,PM2.5,2/28/2017 8:00,2017,2,28,8,78,g/m,1 Hr,Valid
Shenyang,PM2.5,2/28/2017 9:00,2017,2,28,9,64,g/m,1 Hr,Valid
Shenyang,PM2.5,2/28/2017 10:00,2017,2,28,10,76,g/m,1 Hr,Valid
Shenyang,PM2.5,2/28/2017 11:00,2017,2,28,11,85,g/m,1 Hr,Valid
Shenyang,PM2.5,2/28/2017 12:00,2017,2,28,12,91,g/m,1 Hr,Valid
Shenyang,PM2.5,2/28/2017 13:00,2017,2,28,13,96,g/m,1 Hr,Valid
Shenyang,PM2.5,2/28/2017 14:00,2017,2,28,14,93,g/m,1 Hr,Valid
Shenyang,PM2.5,2/28/2017 15:00,2017,2,28,15,109,g/m,1 Hr,Valid
Shenyang,PM2.5,2/28/2017 16:00,2017,2,28,16,109,g/m,1 Hr,Valid
Shenyang,PM2.5,2/28/2017 17:00,2017,2,28,17,103,g/m,1 Hr,Valid
Shenyang,PM2.5,2/28/2017 18:00,2017,2,28,18,80,g/m,1 Hr,Valid
Shenyang,PM2.5,2/28/2017 19:00,2017,2,28,19,85,g/m,1 Hr,Valid
Shenyang,PM2.5,2/28/2017 20:00,2017,2,28,20,85,g/m,1 Hr,Valid
Shenyang,PM2.5,2/28/2017 21:00,2017,2,28,21,86,g/m,1 Hr,Valid
Shenyang,PM2.5,2/28/2017 22:00,2017,2,28,22,29,g/m,1 Hr,Valid
Shenyang,PM2.5,2/28/2017 23:00,2017,2,28,23,29,g/m,1 Hr,Valid
Shenyang,PM2.5,3/1/2017 0:00,2017,3,1,0,21,g/m,1 Hr,Valid
Shenyang,PM2.5,3/1/2017 1:00,2017,3,1,1,13,g/m,1 Hr,Valid
Shenyang,PM2.5,3/1/2017 2:00,2017,3,1,2,17,g/m,1 Hr,Valid
Shenyang,PM2.5,3/1/2017 3:00,2017,3,1,3,9,g/m,1 Hr,Valid
Shenyang,PM2.5,3/1/2017 4:00,2017,3,1,4,8,g/m,1 Hr,Valid
Shenyang,PM2.5,3/1/2017 5:00,2017,3,1,5,12,g/m,1 Hr,Valid
Shenyang,PM2.5,3/1/2017 6:00,2017,3,1,6,11,g/m,1 Hr,Valid
Shenyang,PM2.5,3/1/2017 7:00,2017,3,1,7,19,g/m,1 Hr,Valid
Shenyang,PM2.5,3/1/2017 8:00,2017,3,1,8,8,g/m,1 Hr,Valid
Shenyang,PM2.5,3/1/2017 9:00,2017,3,1,9,7,g/m,1 Hr,Valid
Shenyang,PM2.5,3/1/2017 10:00,2017,3,1,10,9,g/m,1 Hr,Valid
Shenyang,PM2.5,3/1/2017 11:00,2017,3,1,11,14,g/m,1 Hr,Valid
Shenyang,PM2.5,3/1/2017 12:00,2017,3,1,12,9,g/m,1 Hr,Valid
Shenyang,PM2.5,3/1/2017 13:00,2017,3,1,13,8,g/m,1 Hr,Valid
Shenyang,PM2.5,3/1/2017 14:00,2017,3,1,14,8,g/m,1 Hr,Valid
Shenyang,PM2.5,3/1/2017 15:00,2017,3,1,15,11,g/m,1 Hr,Valid
Shenyang,PM2.5,3/1/2017 16:00,2017,3,1,16,17,g/m,1 Hr,Valid
Shenyang,PM2.5,3/1/2017 17:00,2017,3,1,17,21,g/m,1 Hr,Valid
Shenyang,PM2.5,3/1/2017 18:00,2017,3,1,18,18,g/m,1 Hr,Valid
Shenyang,PM2.5,3/1/2017 19:00,2017,3,1,19,11,g/m,1 Hr,Valid
Shenyang,PM2.5,3/1/2017 20:00,2017,3,1,20,18,g/m,1 Hr,Valid
Shenyang,PM2.5,3/1/2017 21:00,2017,3,1,21,19,g/m,1 Hr,Valid
Shenyang,PM2.5,3/1/2017 22:00,2017,3,1,22,22,g/m,1 Hr,Valid
Shenyang,PM2.5,3/1/2017 23:00,2017,3,1,23,18,g/m,1 Hr,Valid
Shenyang,PM2.5,3/2/2017 0:00,2017,3,2,0,21,g/m,1 Hr,Valid
Shenyang,PM2.5,3/2/2017 1:00,2017,3,2,1,25,g/m,1 Hr,Valid
Shenyang,PM2.5,3/2/2017 2:00,2017,3,2,2,28,g/m,1 Hr,Valid
Shenyang,PM2.5,3/2/2017 3:00,2017,3,2,3,35,g/m,1 Hr,Valid
Shenyang,PM2.5,3/2/2017 4:00,2017,3,2,4,27,g/m,1 Hr,Valid
Shenyang,PM2.5,3/2/2017 5:00,2017,3,2,5,29,g/m,1 Hr,Valid
Shenyang,PM2.5,3/2/2017 6:00,2017,3,2,6,40,g/m,1 Hr,Valid
Shenyang,PM2.5,3/2/2017 7:00,2017,3,2,7,77,g/m,1 Hr,Valid
Shenyang,PM2.5,3/2/2017 8:00,2017,3,2,8,94,g/m,1 Hr,Valid
Shenyang,PM2.5,3/2/2017 9:00,2017,3,2,9,75,g/m,1 Hr,Valid
Shenyang,PM2.5,3/2/2017 10:00,2017,3,2,10,71,g/m,1 Hr,Valid
Shenyang,PM2.5,3/2/2017 11:00,2017,3,2,11,38,g/m,1 Hr,Valid
Shenyang,PM2.5,3/2/2017 12:00,2017,3,2,12,34,g/m,1 Hr,Valid
Shenyang,PM2.5,3/2/2017 13:00,2017,3,2,13,34,g/m,1 Hr,Valid
Shenyang,PM2.5,3/2/2017 14:00,2017,3,2,14,34,g/m,1 Hr,Valid
Shenyang,PM2.5,3/2/2017 15:00,2017,3,2,15,47,g/m,1 Hr,Valid
Shenyang,PM2.5,3/2/2017 16:00,2017,3,2,16,59,g/m,1 Hr,Valid
Shenyang,PM2.5,3/2/2017 17:00,2017,3,2,17,43,g/m,1 Hr,Valid
Shenyang,PM2.5,3/2/2017 18:00,2017,3,2,18,44,g/m,1 Hr,Valid
Shenyang,PM2.5,3/2/2017 19:00,2017,3,2,19,54,g/m,1 Hr,Valid
Shenyang,PM2.5,3/2/2017 20:00,2017,3,2,20,62,g/m,1 Hr,Valid
Shenyang,PM2.5,3/2/2017 21:00,2017,3,2,21,66,g/m,1 Hr,Valid
Shenyang,PM2.5,3/2/2017 22:00,2017,3,2,22,66,g/m,1 Hr,Valid
Shenyang,PM2.5,3/2/2017 23:00,2017,3,2,23,53,g/m,1 Hr,Valid
Shenyang,PM2.5,3/3/2017 0:00,2017,3,3,0,68,g/m,1 Hr,Valid
Shenyang,PM2.5,3/3/2017 1:00,2017,3,3,1,73,g/m,1 Hr,Valid
Shenyang,PM2.5,3/3/2017 2:00,2017,3,3,2,70,g/m,1 Hr,Valid
Shenyang,PM2.5,3/3/2017 3:00,2017,3,3,3,73,g/m,1 Hr,Valid
Shenyang,PM2.5,3/3/2017 4:00,2017,3,3,4,71,g/m,1 Hr,Valid
Shenyang,PM2.5,3/3/2017 5:00,2017,3,3,5,98,g/m,1 Hr,Valid
Shenyang,PM2.5,3/3/2017 6:00,2017,3,3,6,92,g/m,1 Hr,Valid
Shenyang,PM2.5,3/3/2017 7:00,2017,3,3,7,50,g/m,1 Hr,Valid
Shenyang,PM2.5,3/3/2017 8:00,2017,3,3,8,36,g/m,1 Hr,Valid
Shenyang,PM2.5,3/3/2017 9:00,2017,3,3,9,40,g/m,1 Hr,Valid
Shenyang,PM2.5,3/3/2017 10:00,2017,3,3,10,36,g/m,1 Hr,Valid
Shenyang,PM2.5,3/3/2017 11:00,2017,3,3,11,46,g/m,1 Hr,Valid
Shenyang,PM2.5,3/3/2017 12:00,2017,3,3,12,40,g/m,1 Hr,Valid
Shenyang,PM2.5,3/3/2017 13:00,2017,3,3,13,31,g/m,1 Hr,Valid
